iteration,combination,p_chi,p_aov
232,29,0.24287856071964017,1
232,30,0.40929535232383807,1
232,31,0.9445277361319341,1
232,32,0.14742628685657172,1
232,33,0.3493253373313343,1
232,34,0.7706146926536732,1
232,35,0.568215892053973,1
232,36,0.17541229385307347,1
232,37,0.4192903548225887,1
232,38,0.7081459270364817,1
232,39,0.5857071464267866,1
232,40,0.28835582208895555,1
232,41,0.13393303348325838,1
232,42,0.11494252873563218,1
232,43,0.7351324337831084,1
232,44,0.8490754622688655,1
232,45,0.5027486256871564,1
232,46,0.39080459770114945,1
232,47,0.8355822088955522,1
232,48,0.5212393803098451,1
232,49,0.8600699650174912,1
232,50,0.4707646176911544,1
232,51,0.18690654672663667,1
232,52,0.8875562218890555,1
232,53,0.21839080459770116,1
232,54,0.49325337331334335,1
232,55,0.6326836581709145,1
232,56,0.3233383308345827,1
232,57,0.36431784107946025,1
232,58,0.009995002498750625,1
232,59,0.4032983508245877,1
232,60,0.5792103948025987,1
232,61,0.3188405797101449,1
232,62,0.24437781109445278,1
232,63,0.39430284857571213,1
232,64,0.9540229885057471,1
232,65,0.062468765617191405,1
232,66,0.5687156421789106,1
232,67,0.8075962018990505,1
232,68,0.26786606696651677,1
232,69,0.3343328335832084,1
232,70,0.5737131434282858,1
232,71,0.8140929535232384,1
232,72,0.45327336331834084,1
232,73,0.7991004497751124,1
232,74,0.9380309845077461,1
232,75,0.5102448775612194,1
232,76,0.7341329335332334,1
232,77,0.8100949525237381,1
232,78,0.5062468765617192,1
232,79,0.26186906546726635,1
232,80,0.9095452273863068,1
232,81,0.9910044977511244,1
232,82,0.20789605197401298,1
232,83,0.11944027986006997,1
232,84,0.0384807596201899,1
232,85,0.09995002498750624,1
232,86,0.5332333833083458,1
232,87,0.49325337331334335,1
232,88,0.6826586706646677,1
232,89,0.1329335332333833,1
232,90,0.10494752623688156,1
232,91,0.6921539230384808,1
232,92,0.6901549225387307,1
232,93,0.37231384307846077,1
232,94,0.008995502248875561,1
232,95,0.29235382308845576,1
232,96,0.9000499750124937,1
232,97,0.4002998500749625,1
232,98,0.7266366816591704,1
232,99,0.7781109445277361,1
232,100,0.5702148925537232,1
233,1,1,0.7891880555600018
233,2,1,0.7795882311707499
233,3,1,0.9785329923698892
233,4,1,0.9083833902500881
233,5,1,0.7956612510037449
233,6,1,0.06301574411856006
233,7,1,0.033643888667692495
233,8,1,0.13886186267913483
233,9,1,0.09036990444563645
233,10,1,0.06436519216061176
233,11,1,0.8225862114174577
233,12,1,0.3874935693249319
233,13,1,0.9209512892717231
233,14,1,0.356599190445788
233,15,1,0.46152208176388054
233,16,1,0.5155518467787801
233,17,1,0.445955073796398
233,18,1,0.188961109029136
233,19,1,0.10889816524651849
233,20,1,0.25292719058065
233,21,0.8290854572713643,1
233,22,0.782608695652174,1
233,23,0.5742128935532234,1
233,24,0.4777611194402799,1
233,25,0.10144927536231885,1
233,26,0.06346826586706647,1
233,27,0.005497251374312844,1
233,28,0.4657671164417791,1
233,29,0.7881059470264867,1
233,30,0.607696151924038,1
233,31,0.06496751624187906,1
233,32,0.050474762618690654,1
233,33,0.02948525737131434,1
233,34,0.4592703648175912,1
233,35,0.9445277361319341,1
233,36,0.8675662168915542,1
233,37,0.6441779110444777,1
233,38,0.424287856071964,1
233,39,0.15692153923038482,1
233,40,0.35732133933033483,1
233,41,0.10944527736131934,1
233,42,0.4007996001999001,1
233,43,0.6121939030484758,1
233,44,0.6511744127936032,1
233,45,0.15792103948025987,1
233,46,0.18290854572713644,1
233,47,0.3173413293353323,1
233,48,0.527736131934033,1
233,49,0.7611194402798601,1
233,50,0.32233883058470764,1
233,51,0.3058470764617691,1
233,52,0.255872063968016,1
233,53,0.8510744627686156,1
233,54,0.22788605697151423,1
233,55,0.09245377311344327,1
233,56,0.06496751624187906,1
233,57,0.6991504247876063,1
233,58,0.6501749125437282,1
233,59,0.4217891054472764,1
233,60,0.13243378310844578,1
233,61,0.38630684657671166,1
233,62,0.9940029985007496,1
233,63,0.5952023988005997,1
233,64,0.7706146926536732,1
233,65,0.9075462268865567,1
233,66,0.9560219890054973,1
233,67,0.4472763618190905,1
233,68,0.08395802098950525,1
233,69,0.6991504247876063,1
233,70,0.8695652173913043,1
233,71,0.7021489255372314,1
233,72,0.33983008495752126,1
233,73,0.038980509745127435,1
233,74,0.063968015992004,1
233,75,0.8800599700149925,1
233,76,0.38330834582708645,1
233,77,0.8355822088955522,1
233,78,0.11894052973513243,1
233,79,0.679160419790105,1
233,80,0.4917541229385307,1
233,81,0.4877561219390305,1
233,82,0.9555222388805598,1
233,83,0.12243878060969515,1
233,84,0.9610194902548725,1
233,85,0.6721639180409795,1
233,86,0.3933033483258371,1
233,87,0.39780109945027486,1
233,88,0.9725137431284357,1
233,89,0.928535732133933,1
233,90,0.6336831584207896,1
233,91,0.33233383308345826,1
233,92,0.18140929535232383,1
233,93,0.7961019490254873,1
233,94,0.9095452273863068,1
233,95,0.5382308845577212,1
233,96,0.07246376811594203,1
233,97,0.127936031984008,1
233,98,0.5832083958020989,1
233,99,0.8345827086456772,1
233,100,0.47926036981509246,1
234,1,1,0.5334034959187632
234,2,1,0.15846930302374795
234,3,1,0.3231990486371344
234,4,1,0.6687898429114651
234,5,1,0.2708459593349265
234,6,1,0.8078001316437922
234,7,1,0.16237040658272095
234,8,1,0.8813806539910676
234,9,1,0.017513973756690452
234,10,1,0.7391596504900145
234,11,1,0.2818812172207603
234,12,1,0.05614625143682739
234,13,1,0.28934459800354734
234,14,1,0.13407882967146734
234,15,1,0.8969074219105517
234,16,1,0.6045426229880928
234,17,1,0.5134994940635075
234,18,1,0.13500690689044914
234,19,1,0.4433756992932367
234,20,1,0.3157191291580263
234,21,0.9855072463768116,1
234,22,0.7716141929035483,1
234,23,0.7721139430284858,1
234,24,0.127936031984008,1
234,25,0.8665667166416792,1
234,26,0.00399800099950025,1
234,27,0.32983508245877063,1
234,28,0.24387806096951525,1
234,29,0.4732633683158421,1
234,30,0.5577211394302849,1
234,31,0.45977011494252873,1
234,32,0.30334832583708143,1
234,33,0.42978510744627685,1
234,34,0.0814592703648176,1
234,35,0.17541229385307347,1
234,36,0.5662168915542228,1
234,37,0.9845077461269365,1
234,38,0.5977011494252874,1
234,39,0.3843078460769615,1
234,40,0.23388305847076463,1
234,41,0.3548225887056472,1
234,42,0.704647676161919,1
234,43,0.591704147926037,1
234,44,0.7666166916541729,1
234,45,0.5392303848075962,1
234,46,0.728135932033983,1
234,47,0.9590204897551224,1
234,48,0.13493253373313344,1
234,49,0.8650674662668666,1
234,50,0.3658170914542729,1
234,51,0.7286356821589205,1
234,52,0.3758120939530235,1
234,53,0.4122938530734633,1
234,54,0.2283858070964518,1
234,55,0.26436781609195403,1
234,56,0.3328335832083958,1
234,57,0.9765117441279361,1
234,58,0.3403298350824588,1
234,59,0.14442778610694654,1
234,60,0.31284357821089454,1
234,61,0.3488255872063968,1
234,62,0.35932033983008493,1
234,63,0.7336331834082959,1
234,64,0.09845077461269365,1
234,65,0.6376811594202898,1
234,66,0.43778110944527737,1
234,67,0.0024987506246876563,1
234,68,0.6776611694152923,1
234,69,0.8225887056471765,1
234,70,0.8520739630184908,1
234,71,0.5897051474262869,1
234,72,0.8975512243878061,1
234,73,0.48875562218890556,1
234,74,0.01899050474762619,1
234,75,0.03248375812093953,1
234,76,0.34782608695652173,1
234,77,0.44377811094452774,1
234,78,0.9885057471264368,1
234,79,0.6431784107946027,1
234,80,0.7026486756621689,1
234,81,0.5352323838080959,1
234,82,0.22588705647176413,1
234,83,0.735632183908046,1
234,84,0.6096951524237881,1
234,85,0.5902048975512244,1
234,86,0.9485257371314343,1
234,87,0.9380309845077461,1
234,88,0.9425287356321839,1
234,89,0.11094452773613193,1
234,90,0.9805097451274363,1
234,91,0.6316841579210395,1
234,92,0.7016491754122939,1
234,93,0.6256871564217891,1
234,94,0.809095452273863,1
234,95,0.9900049975012494,1
234,96,0.3713143428285857,1
234,97,0.24087956021989004,1
234,98,0.383808095952024,1
234,99,0.29235382308845576,1
234,100,0.7271364317841079,1
235,1,1,0.41307067672206077
235,2,1,0.001242635023201127
235,3,1,0.45896160787669504
235,4,1,0.36798236955100533
235,5,1,0.6321828518821669
235,6,1,0.03067641980738673
235,7,1,0.8273570105705577
235,8,1,0.2652147796917115
235,9,1,0.9997227031915228
235,10,1,0.1790703096319739
235,11,1,0.37097145049576186
235,12,1,0.2777195675549131
235,13,1,0.73368573566204
235,14,1,0.45373640365297474
235,15,1,0.02099782986931968
235,16,1,0.6848245916496108
235,17,1,0.2101516831977583
235,18,1,0.1581989857516405
235,19,1,0.16369152464584202
235,20,1,0.0312139776276664
235,21,0.6046976511744128,1
235,22,0.9650174912543729,1
235,23,0.5452273863068465,1
235,24,0.6436781609195402,1
235,25,0.26786606696651677,1
235,26,0.7321339330334833,1
235,27,0.38980509745127434,1
235,28,0.22438780609695153,1
235,29,0.3963018490754623,1
235,30,0.47476261869065467,1
235,31,0.7936031984007996,1
235,32,0.20889555222388806,1
235,33,0.4672663668165917,1
235,34,0.04097951024487756,1
235,35,0.26436781609195403,1
235,36,0.7691154422788605,1
235,37,0.3468265867066467,1
235,38,0.5732133933033483,1
235,39,0.9075462268865567,1
235,40,0.9090454772613693,1
235,41,0.7006496751624188,1
235,42,0.351824087956022,1
235,43,0.6501749125437282,1
235,44,0.24187906046976512,1
235,45,0.20539730134932535,1
235,46,0.7881059470264867,1
235,47,0.4542728635682159,1
235,48,0.55872063968016,1
235,49,0.8185907046476761,1
235,50,0.31434282858570717,1
235,51,0.22488755622188905,1
235,52,0.8920539730134932,1
235,53,0.23288355822088955,1
235,54,0.2623688155922039,1
235,55,0.5647176411794103,1
235,56,0.25337331334332835,1
235,57,0.18990504747626186,1
235,58,0.10044977511244378,1
235,59,0.2638680659670165,1
235,60,0.783608195902049,1
235,61,0.904047976011994,1
235,62,0.6446776611694153,1
235,63,0.07296351824087956,1
235,64,0.5602198900549725,1
235,65,0.968015992003998,1
235,66,0.5642178910544727,1
235,67,0.815592203898051,1
235,68,0.4572713643178411,1
235,69,0.7971014492753623,1
235,70,0.63968015992004,1
235,71,0.42628685657171417,1
235,72,0.5472263868065967,1
235,73,0.7721139430284858,1
235,74,0.09295352323838081,1
235,75,0.7216391804097951,1
235,76,0.6681659170414792,1
235,77,0.5762118940529735,1
235,78,0.11694152923538231,1
235,79,0.8670664667666167,1
235,80,0.7641179410294853,1
235,81,0.8655672163918041,1
235,82,0.9740129935032483,1
235,83,0.41679160419790107,1
235,84,0.912543728135932,1
235,85,0.1874062968515742,1
235,86,0.7386306846576711,1
235,87,0.20689655172413793,1
235,88,0.5527236381809095,1
235,89,0.8110944527736131,1
235,90,0.711144427786107,1
235,91,0.6336831584207896,1
235,92,0.2733633183408296,1
235,93,0.21139430284857572,1
235,94,0.7066466766616691,1
235,95,0.9900049975012494,1
235,96,0.49725137431284355,1
235,97,0.9920039980009995,1
235,98,0.19790104947526238,1
235,99,0.3148425787106447,1
235,100,0.6371814092953523,1
236,1,1,0.9927042522102821
236,2,1,0.5281359652922111
236,3,1,0.30389202347818256
236,4,1,0.9468242696753925
236,5,1,0.026750660409050848
236,6,1,0.22990715538302747
236,7,1,0.06420787043243661
236,8,1,0.3236512332942445
236,9,1,0.6862815281540611
236,10,1,0.03677931819364106
236,11,1,0.8273729388082754
236,12,1,0.44914717168795726
236,13,1,0.8544252057840837
236,14,1,0.8048991046171865
236,15,1,0.18704866105859938
236,16,1,0.059643120418718915
236,17,1,0.11864246874771793
236,18,1,0.27021805193938403
236,19,1,0.2810726090933285
236,20,1,0.3458274065947536
236,21,0.06446776611694154,1
236,22,0.34632683658170915,1
236,23,0.25987006496751625,1
236,24,0.5402298850574713,1
236,25,0.7736131934032984,1
236,26,0.8060969515242379,1
236,27,0.45177411294352826,1
236,28,0.559720139930035,1
236,29,0.11544227886056972,1
236,30,0.3238380809595202,1
236,31,0.49525237381309345,1
236,32,0.6071964017991005,1
236,33,0.2893553223388306,1
236,34,0.9280359820089955,1
236,35,0.3003498250874563,1
236,36,0.11044477761119441,1
236,37,0.9805097451274363,1
236,38,0.41829085457271364,1
236,39,0.16991504247876063,1
236,40,0.4012993503248376,1
236,41,0.27436281859070466,1
236,42,0.4927536231884058,1
236,43,0.23488255872063968,1
236,44,0.6266866566716641,1
236,45,0.5612193903048476,1
236,46,0.4122938530734633,1
236,47,0.9835082458770614,1
236,48,0.9865067466266867,1
236,49,0.7466266866566716,1
236,50,0.7561219390304847,1
236,51,0.13393303348325838,1
236,52,0.7576211894052973,1
236,53,0.5712143928035982,1
236,54,0.1934032983508246,1
236,55,0.1054472763618191,1
236,56,0.8010994502748626,1
236,57,0.9800099950024987,1
236,58,0.5592203898050975,1
236,59,0.8145927036481759,1
236,60,0.24587706146926536,1
236,61,0.1454272863568216,1
236,62,0.005997001499250375,1
236,63,0.3008495752123938,1
236,64,0.44177911044477763,1
236,65,0.2748625687156422,1
236,66,0.967016491754123,1
236,67,0.9515242378810594,1
236,68,0.9485257371314343,1
236,69,0.16841579210394803,1
236,70,0.7056471764117941,1
236,71,0.28835582208895555,1
236,72,0.9340329835082459,1
236,73,0.9095452273863068,1
236,74,0.38630684657671166,1
236,75,0.8800599700149925,1
236,76,0.2588705647176412,1
236,77,0.02498750624687656,1
236,78,0.6441779110444777,1
236,79,0.1924037981009495,1
236,80,0.9805097451274363,1
236,81,0.7496251874062968,1
236,82,0.9055472263868066,1
236,83,0.4337831084457771,1
236,84,0.3458270864567716,1
236,85,0.5482258870564718,1
236,86,0.4862568715642179,1
236,87,0.07596201899050475,1
236,88,0.8435782108945528,1
236,89,0.027486256871564217,1
236,90,0.35132433783108447,1
236,91,0.6136931534232883,1
236,92,0.912543728135932,1
236,93,0.42028985507246375,1
236,94,0.1539230384807596,1
236,95,0.6056971514242878,1
236,96,0.8905547226386806,1
236,97,0.8315842078960519,1
236,98,0.13243378310844578,1
236,99,0.3378310844577711,1
236,100,0.11294352823588207,1
237,1,1,0.44847247096799037
237,2,1,0.8116174258630013
237,3,1,0.8026578959162067
237,4,1,0.21000177410128465
237,5,1,0.6329676297739499
237,6,1,0.9703504364556228
237,7,1,0.021750291338767786
237,8,1,0.007629109624613459
237,9,1,0.444103497740688
237,10,1,0.20893704262369342
237,11,1,0.7450043360699374
237,12,1,0.4443711530876685
237,13,1,0.49398625099625426
237,14,1,0.13503377216924506
237,15,1,0.7578176311591133
237,16,1,0.3919633324214894
237,17,1,0.4665200845086811
237,18,1,0.068061775155162
237,19,1,0.13732948356052682
237,20,1,0.31236094473816073
237,21,0.5092453773113443,1
237,22,0.7986006996501749,1
237,23,0.8405797101449275,1
237,24,0.2288855572213893,1
237,25,0.6256871564217891,1
237,26,0.33483258370814595,1
237,27,0.3073463268365817,1
237,28,0.5412293853073463,1
237,29,0.4367816091954023,1
237,30,0.4492753623188406,1
237,31,0.6011994002998501,1
237,32,0.06546726636681659,1
237,33,0.519240379810095,1
237,34,0.4862568715642179,1
237,35,0.06996501749125437,1
237,36,0.06646676661669165,1
237,37,0.4802598700649675,1
237,38,0.7001499250374813,1
237,39,0.4542728635682159,1
237,40,0.6686656671664168,1
237,41,0.7721139430284858,1
237,42,0.9685157421289355,1
237,43,0.5382308845577212,1
237,44,0.5027486256871564,1
237,45,0.4527736131934033,1
237,46,0.26636681659170414,1
237,47,0.769615192403798,1
237,48,0.7901049475262368,1
237,49,0.20189905047476261,1
237,50,0.9380309845077461,1
237,51,0.25337331334332835,1
237,52,0.2813593203398301,1
237,53,0.14492753623188406,1
237,54,0.6471764117941029,1
237,55,0.14442778610694654,1
237,56,0.5977011494252874,1
237,57,0.4612693653173413,1
237,58,0.6901549225387307,1
237,59,0.7546226886556722,1
237,60,0.19940029985007496,1
237,61,0.5552223888055972,1
237,62,0.6476761619190404,1
237,63,0.8790604697651174,1
237,64,0.4217891054472764,1
237,65,0.07196401799100449,1
237,66,0.9175412293853074,1
237,67,0.7866066966516742,1
237,68,0.7501249375312344,1
237,69,0.6466766616691654,1
237,70,0.01199400299850075,1
237,71,0.06946526736631684,1
237,72,0.2303848075962019,1
237,73,0.782608695652174,1
237,74,0.9860069965017492,1
237,75,0.296351824087956,1
237,76,0.7006496751624188,1
237,77,0.1874062968515742,1
237,78,0.6496751624187906,1
237,79,0.04247876061969016,1
237,80,0.9780109945027486,1
237,81,0.9650174912543729,1
237,82,0.28335832083958024,1
237,83,0.8655672163918041,1
237,84,0.6371814092953523,1
237,85,0.7811094452773614,1
237,86,0.1199400299850075,1
237,87,0.0024987506246876563,1
237,88,0.8855572213893054,1
237,89,0.19790104947526238,1
237,90,0.16491754122938532,1
237,91,0.31284357821089454,1
237,92,0.7311344327836082,1
237,93,0.9750124937531235,1
237,94,0.17541229385307347,1
237,95,0.4642678660669665,1
237,96,0.44427786106946526,1
237,97,0.5052473763118441,1
237,98,0.2698650674662669,1
237,99,0.9485257371314343,1
237,100,0.751624187906047,1
238,1,1,0.19386233598162245
238,2,1,0.02128147608243824
238,3,1,0.027462876600726757
238,4,1,0.8590433780579226
238,5,1,0.6805019097829996
238,6,1,0.9893196195579838
238,7,1,0.001313239535636125
238,8,1,0.8360281051408106
238,9,1,0.5360569524061797
238,10,1,0.5754642300662389
238,11,1,0.6090873376882122
238,12,1,0.8837132502407382
238,13,1,0.3612009114422207
238,14,1,0.6955425056633109
238,15,1,0.5499035163792504
238,16,1,0.9235110771732411
238,17,1,0.7831550375423382
238,18,1,3.9939430904600343e-4
238,19,1,0.03951858912119829
238,20,1,0.29316096479293147
238,21,0.9870064967516242,1
238,22,0.953023488255872,1
238,23,0.8760619690154923,1
238,24,0.9205397301349325,1
238,25,0.03248375812093953,1
238,26,0.12093953023488256,1
238,27,0.9600199900049975,1
238,28,0.6336831584207896,1
238,29,0.5602198900549725,1
238,30,0.4682658670664668,1
238,31,0.8925537231384307,1
238,32,0.29035482258870565,1
238,33,0.7621189405297352,1
238,34,0.712143928035982,1
238,35,0.9785107446276862,1
238,36,0.2383808095952024,1
238,37,0.3963018490754623,1
238,38,0.42978510744627685,1
238,39,0.7311344327836082,1
238,40,0.15592203898050974,1
238,41,0.20089955022488756,1
238,42,0.4002998500749625,1
238,43,0.1744127936031984,1
238,44,0.24187906046976512,1
238,45,0.383808095952024,1
238,46,0.9465267366316842,1
238,47,0.9640179910044977,1
238,48,0.584207896051974,1
238,49,0.4622688655672164,1
238,50,0.03298350824587706,1
238,51,0.07096451774112944,1
238,52,0.6826586706646677,1
238,53,0.5352323838080959,1
238,54,0.2888555722138931,1
238,55,0.17041479260369816,1
238,56,0.384807596201899,1
238,57,0.7006496751624188,1
238,58,0.9825087456271864,1
238,59,0.5582208895552224,1
238,60,0.9195402298850575,1
238,61,0.4057971014492754,1
238,62,0.8305847076461769,1
238,63,0.6861569215392304,1
238,64,0.5232383808095952,1
238,65,0.3868065967016492,1
238,66,0.8000999500249875,1
238,67,0.6451774112943528,1
238,68,0.20589705147426288,1
238,69,0.6471764117941029,1
238,70,0.6521739130434783,1
238,71,0.993503248375812,1
238,72,0.7556221889055472,1
238,73,0.3938030984507746,1
238,74,0.14292853573213393,1
238,75,0.3258370814592704,1
238,76,0.777111444277861,1
238,77,0.050974512743628186,1
238,78,0.743128435782109,1
238,79,0.7576211894052973,1
238,80,0.9810094952523738,1
238,81,0.5772113943028486,1
238,82,0.7576211894052973,1
238,83,0.11394302848575712,1
238,84,0.37381309345327335,1
238,85,0.3308345827086457,1
238,86,0.3758120939530235,1
238,87,0.24587706146926536,1
238,88,0.5602198900549725,1
238,89,0.9710144927536232,1
238,90,0.8500749625187406,1
238,91,0.18940529735132433,1
238,92,0.38580709645177413,1
238,93,0.9025487256371814,1
238,94,0.5462268865567217,1
238,95,0.2478760619690155,1
238,96,0.3173413293353323,1
238,97,0.8730634682658671,1
238,98,0.6991504247876063,1
238,99,0.8265867066466767,1
238,100,0.6391804097951025,1
239,1,1,0.9500365591149895
239,2,1,0.6662551351238104
239,3,1,0.9358532150989372
239,4,1,0.9417722665454125
239,5,1,0.579029552887347
239,6,1,0.9871973073054716
239,7,1,0.45327559254994243
239,8,1,0.5084174997366371
239,9,1,0.2673565329538551
239,10,1,0.5741398473447553
239,11,1,0.06585513966597029
239,12,1,0.07225762176852311
239,13,1,0.4551940079347272
239,14,1,0.06241538460235623
239,15,1,0.510334018207147
239,16,1,0.5141988160039968
239,17,1,0.1852567675067124
239,18,1,0.8985176480488913
239,19,1,0.08156252068438406
239,20,1,0.6678178582710481
239,21,0.5227386306846576,1
239,22,0.5652173913043478,1
239,23,0.2943528235882059,1
239,24,0.1679160419790105,1
239,25,0.038980509745127435,1
239,26,0.92103948025987,1
239,27,0.6371814092953523,1
239,28,0.18240879560219891,1
239,29,0.43728135932033985,1
239,30,0.7426286856571714,1
239,31,0.1889055472263868,1
239,32,0.04297851074462768,1
239,33,0.31434282858570717,1
239,34,0.7926036981509246,1
239,35,0.12243878060969515,1
239,36,0.10494752623688156,1
239,37,0.7986006996501749,1
239,38,0.7461269365317341,1
239,39,0.8180909545227386,1
239,40,0.06646676661669165,1
239,41,0.48225887056471767,1
239,42,0.36731634182908546,1
239,43,0.6596701649175413,1
239,44,0.2593703148425787,1
239,45,0.30884557721139433,1
239,46,0.5242378810594702,1
239,47,0.09495252373813093,1
239,48,0.6371814092953523,1
239,49,0.6136931534232883,1
239,50,0.9945027486256871,1
239,51,0.4002998500749625,1
239,52,0.6221889055472264,1
239,53,0.657671164417791,1
239,54,0.8975512243878061,1
239,55,0.8615692153923038,1
239,56,0.6326836581709145,1
239,57,0.8615692153923038,1
239,58,0.03248375812093953,1
239,59,0.49775112443778113,1
239,60,0.543728135932034,1
239,61,0.03498250874562719,1
239,62,0.1374312843578211,1
239,63,0.792103948025987,1
239,64,0.25087456271864067,1
239,65,0.7241379310344828,1
239,66,0.392303848075962,1
239,67,0.736631684157921,1
239,68,0.2938530734632684,1
239,69,0.679160419790105,1
239,70,0.07296351824087956,1
239,71,0.34332833583208394,1
239,72,0.6571714142928535,1
239,73,0.8770614692653673,1
239,74,0.27586206896551724,1
239,75,0.8480759620189905,1
239,76,0.38180909545227387,1
239,77,0.5772113943028486,1
239,78,0.5102448775612194,1
239,79,0.68015992003998,1
239,80,0.8455772113943029,1
239,81,0.08195902048975512,1
239,82,0.6996501749125438,1
239,83,0.447776111944028,1
239,84,0.5197401299350325,1
239,85,0.7041479260369815,1
239,86,0.7711144427786107,1
239,87,0.9675162418790605,1
239,88,1,1
239,89,0.43778110944527737,1
239,90,0.6606696651674163,1
239,91,0.335832083958021,1
239,92,0.2318840579710145,1
239,93,0.5992003998001,1
239,94,0.29685157421289354,1
239,95,0.6871564217891054,1
239,96,0.7061469265367316,1
239,97,0.6241879060469765,1
239,98,0.02948525737131434,1
239,99,0.08195902048975512,1
239,100,0.5487256371814093,1
240,1,1,0.6468992550721271
240,2,1,0.4261038403045295
240,3,1,0.1416021358578845
240,4,1,0.8417523945989641
240,5,1,0.09237910049118012
240,6,1,0.7682845233703572
240,7,1,0.5818361185627455
240,8,1,0.10407904735407161
240,9,1,0.609893322556601
240,10,1,0.1513181498949296
240,11,1,0.08844802253340243
240,12,1,0.9943511546018377
240,13,1,0.5871133964409903
240,14,1,0.6058996763638251
240,15,1,0.18750592510148137
240,16,1,0.9738243789970711
240,17,1,0.013548418449634773
240,18,1,0.48532469804939915
240,19,1,0.2782920156683404
240,20,1,0.6405074299168421
240,21,0.3243378310844578,1
240,22,0.863568215892054,1
240,23,0.8675662168915542,1
240,24,0.005997001499250375,1
240,25,0.855072463768116,1
240,26,0.6066966516741629,1
240,27,0.21639180409795103,1
240,28,0.32733633183408295,1
240,29,0.3828085957021489,1
240,30,0.6911544227886057,1
240,31,0.21239380309845077,1
240,32,0.8530734632683659,1
240,33,0.7171414292853573,1
240,34,0.8430784607696152,1
240,35,0.08845577211394302,1
240,36,0.9705147426286856,1
240,37,0.46276861569215394,1
240,38,0.06946526736631684,1
240,39,0.9975012493753124,1
240,40,0.3633183408295852,1
240,41,0.1969015492253873,1
240,42,0.3808095952023988,1
240,43,0.5582208895552224,1
240,44,0.18640679660169915,1
240,45,0.017491254372813594,1
240,46,0.6356821589205397,1
240,47,0.8040979510244878,1
240,48,0.24187906046976512,1
240,49,0.21639180409795103,1
240,50,0.26286856571714146,1
240,51,0.2588705647176412,1
240,52,0.009995002498750625,1
240,53,0.3598200899550225,1
240,54,0.6511744127936032,1
240,55,0.5642178910544727,1
240,56,0.7941029485257372,1
240,57,0.37231384307846077,1
240,58,0.519240379810095,1
240,59,0.8775612193903048,1
240,60,0.3713143428285857,1
240,61,0.8500749625187406,1
240,62,0.487256371814093,1
240,63,0.8345827086456772,1
240,64,0.8520739630184908,1
240,65,0.2843578210894553,1
240,66,0.5237381309345327,1
240,67,0.14392803598200898,1
240,68,0.7471264367816092,1
240,69,0.7296351824087957,1
240,70,0.7716141929035483,1
240,71,0.38980509745127434,1
240,72,0.19140429785107446,1
240,73,0.20539730134932535,1
240,74,0.41529235382308843,1
240,75,0.13943028485757122,1
240,76,0.41179410294852575,1
240,77,0.13543228385807096,1
240,78,0.2098950524737631,1
240,79,0.9225387306346826,1
240,80,0.729135432283858,1
240,81,0.0704647676161919,1
240,82,0.6151924037981009,1
240,83,0.9590204897551224,1
240,84,0.17791104447776113,1
240,85,0.4767616191904048,1
240,86,0.03398300849575212,1
240,87,0.8645677161419291,1
240,88,0.9775112443778111,1
240,89,0.7636181909045477,1
240,90,0.20889555222388806,1
240,91,0.7766116941529235,1
240,92,0.30934532733633185,1
240,93,0.6446776611694153,1
240,94,0.44377811094452774,1
240,95,0.6306846576711644,1
240,96,0.054972513743128434,1
240,97,0.136431784107946,1
240,98,0.3218390804597701,1
240,99,0.13243378310844578,1
240,100,0.4447776111944028,1
241,1,1,0.10681204976337004
241,2,1,0.9042377576040721
241,3,1,0.4453871260971106
241,4,1,0.808344942977465
241,5,1,0.7952233487771242
241,6,1,0.36722017024578923
241,7,1,0.20247754707161136
241,8,1,0.5257684375308278
241,9,1,0.6178450173529788
241,10,1,0.6791439085997668
241,11,1,0.5994925345085174
241,12,1,0.09520530674810655
241,13,1,0.41679762356578043
241,14,1,0.9285236841944486
241,15,1,0.5529762144400738
241,16,1,0.6961374591808871
241,17,1,0.21327595326880722
241,18,1,0.5443410496194239
241,19,1,0.5232014013936959
241,20,1,0.027197582646366864
241,21,0.7071464267866067,1
241,22,0.31984007996002,1
241,23,0.009995002498750625,1
241,24,0.0399800099950025,1
241,25,0.6891554222888556,1
241,26,0.5287356321839081,1
241,27,0.8545727136431784,1
241,28,0.5297351324337831,1
241,29,0.1809095452273863,1
241,30,0.15892053973013492,1
241,31,0.9205397301349325,1
241,32,0.12593703148425786,1
241,33,0.22138930534732634,1
241,34,0.5627186406796602,1
241,35,0.545727136431784,1
241,36,0.5857071464267866,1
241,37,0.559720139930035,1
241,38,0.7186406796601699,1
241,39,0.6561719140429785,1
241,40,0.679160419790105,1
241,41,0.5757121439280359,1
241,42,0.2318840579710145,1
241,43,0.4547726136931534,1
241,44,0.670664667666167,1
241,45,0.11494252873563218,1
241,46,0.20739630184907545,1
241,47,0.3538230884557721,1
241,48,0.3213393303348326,1
241,49,0.1634182908545727,1
241,50,0.4917541229385307,1
241,51,0.1984007996001999,1
241,52,0.4892553723138431,1
241,53,0.8385807096451774,1
241,54,0.5037481259370314,1
241,55,0.607696151924038,1
241,56,0.22188905547226387,1
241,57,0.30134932533733133,1
241,58,0.9325337331334332,1
241,59,0.8820589705147426,1
241,60,0.7806096951524237,1
241,61,0.15942028985507245,1
241,62,0.824087956021989,1
241,63,0.8640679660169915,1
241,64,0.04597701149425287,1
241,65,0.263368315842079,1
